プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZP10	CD0	 	10133203	1000	0015534610	ハーネス量産（圧着・コネクタ・検査）	A0630	MSN	E00A3846800	KSM-6402HAFIW ﾎｼﾞｮﾊｰﾈｽ	50	04115	0	155		2025/07/02 21:30:40	20250828	0000000000	000000	1210
P100	ZPS2	CB0	G-0332918-40-01-01	40162975	0030	0015142521	大型変圧（巻線）	A0010	NN	F00A0904400	3! 3663KVA 11000/143V	1	03992	0	370		2025/07/02 21:30:40	20250701	 	 	
P100	ZPS2	BB0	M-0338800-10-01-01	40162625	1000	0015050127	小型変圧（組立・仕上・検査）	A0130	MNN	F00A0697800	MRS-6010 MT 巻線表	1	03992	0	60		2025/07/02 21:30:40	20250702	 	 	
P100	ZP10	B10	 	10132554	0030	0015081337	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	03966	0	90		2025/07/02 21:30:40	20250710	0000000000	000000	1911
P100	ZP10	CD0	 	10133198	1000	0015533584	ハーネス量産（圧着・コネクタ・検査）	A0630	MSN	64029240800	KTA2F2-80-300VCT1補助ﾊｰﾈｽ	5	04115	0	25		2025/07/02 21:30:40	20250723	0000000000	000000	1210
P100	ZPS2	CF0	I-0316838-10-01-03	40162168	1000	0015029002	ブスバー（加工）	A0410	MNN	E00A6377300	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	40		2025/07/02 21:30:41	20250724	 	 	
P100	ZPS2	CF0	I-0332450-10-01-02	40160961	1000	0014774435	ブスバー（加工）	A0410	MNN	E00A6333200	ブスバー	1	04188	0	40		2025/07/02 21:30:41	20250404	 	 	
P100	ZP10	CD0	 	10133207	1000	0015534644	ハーネス量産（圧着・コネクタ・検査）	A0630	MSN	E00A3656100	ID-3000PW-U1E 補助ﾊｰﾈｽ	10	04115	0	5		2025/07/02 21:30:41	20250820	0000000000	000000	1210
P100	ZPS2	CF0	I-0335989-10-01-02-03	40162617	1000	0015049972	ブスバー（加工）	A0410	MNN	E00A5511300	ﾌﾞｽﾊﾞｰ構成表(INV盤)	1	04188	0	20		2025/07/02 21:30:41	20250715	 	 	
P100	ZPS2	CF0	G-0327727-10-01-05	40162371	1000	0015041520	ブスバー（加工）	A0410	MNN	E00A5904900	ﾌﾞｽﾊﾞｰ構成表(ﾅｲｻｸ)	2	04188	0	115		2025/07/02 21:30:41	20250707	 	 	
P100	ZPS2	CF1	I-0326876-10-01-09-03	40163889	1000	0015294588	ブスバー（加工）	A0410	MNN	E00A3822000	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	30		2025/07/02 21:30:42	20250710	 	 	
P100	ZPS2	CF1	I-0326876-10-01-08-04	40163885	1000	0015294546	ブスバー（加工）	A0410	MNN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1	04188	0	10		2025/07/02 21:30:42	20250710	 	 	
P100	ZPS2	CF0	I-0335989-10-01-01-03	40162622	1000	0015050015	ブスバー（加工）	A0410	MNN	E00A6329600	ﾌﾞｽﾊﾞｰ構成表(IO)	1	04188	0	15		2025/07/02 21:30:42	20250715	 	 	
P100	ZPS2	CF0	G-0332335-10-01-05	40163364	1000	0015211707	ブスバー（加工）	A0410	MNN	E00A6347000	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	30		2025/07/02 21:30:42	20250709	 	 	
P100	ZPS2	CF1	I-0326877-10-01-08-04	40163913	1000	0015294822	ブスバー（加工）	A0410	MNN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1	04188	0	10		2025/07/02 21:30:42	20250710	 	 	
P100	ZPS2	CF1	I-0326878-10-01-09-03	40163931	1000	0015295000	ブスバー（加工）	A0410	MNN	E00A3781700	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	25		2025/07/02 21:30:43	20250710	 	 	
P100	ZPS2	CF0	M-0341802-10-01-01	40164030	1000	0015335436	ブスバー（加工）	A0410	MNN	E00A6187000	SRﾌﾞｽﾊﾞｰ	4	04188	0	20		2025/07/02 21:30:43	20250711	 	 	
P100	ZPS2	CF1	I-0326880-10-01-08-04	40163955	1000	0015295422	ブスバー（加工）	A0410	MNN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1	04188	0	25		2025/07/02 21:30:43	20250710	 	 	
P100	ZPS2	CF1	I-0326878-10-01-08-04	40163927	1000	0015294967	ブスバー（加工）	A0410	MNN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1	04188	0	25		2025/07/02 21:30:43	20250710	 	 	
P100	ZPS2	CF1	I-0326880-10-01-09-03	40163959	1000	0015295466	ブスバー（加工）	A0410	MNN	E00A3808600	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	25		2025/07/02 21:30:43	20250710	 	 	
P100	ZPS2	CF1	I-0316838-10-01-11-04	40164370	1000	0015397518	ブスバー（加工）	A0410	MNN	E00A5188800	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	20		2025/07/02 21:30:44	20250709	 	 	
P100	ZPS2	CF1	I-0316838-10-01-10-04	40164365	1000	0015397475	ブスバー（加工）	A0410	MNN	E00A5188800	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	20		2025/07/02 21:30:44	20250709	 	 	
P100	ZPS2	CF1	I-0334914-10-01-11-04	40164218	1000	0015346266	ブスバー（加工）	A0410	MNN	E00A5189000	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	40		2025/07/02 21:30:44	20250709	 	 	
P100	ZP10	CF0	 	10133269	1000	0015572157	ブスバー（加工）	A0410	MSN	E00A3823200	端子	10	04188	0	15		2025/07/02 21:30:44	20250722	0000000000	000000	1210
P100	ZP10	CF0	 	10133254	1000	0015544347	ブスバー（加工）	A0410	MSN	E00A2073301	80V-300A(UNIT) ﾌﾞｽﾊﾞｰ構成	2	04188	0	45		2025/07/02 21:30:44	20250717	0000000000	000000	1210
P100	ZP10	CF0	 	10133272	1000	0015572193	ブスバー（加工）	A0410	MSN	E00A2413600	KTA2F2-80-300VC ﾌﾞｽﾊﾞ構成	2	04188	0	25		2025/07/02 21:30:45	20250722	0000000000	000000	1210
P100	ZP10	CF0	 	10133290	1000	0015573329	ブスバー（加工）	A0410	MSN	E00A5499100	基板配線板　材C1100	5	04188	0	15		2025/07/02 21:30:45	20250709	0000000000	000000	1210
P100	ZPS2	CF0	I-0332440-10-01-12	40165276	1020	0015699164	他部署手直し（ブスバー）	A0485	NN	E00A6304701	ブスバー	1	04188	0	30		2025/07/02 21:30:45	20250704	 	 	
P100	ZPS2	CF0	I-0334840-10-01-04-03	40164884	1000	0015573286	ブスバー（加工）	A0410	MNN	E00A6355200	ﾌﾞｽﾊﾞｰ構成表(IO)	1	04188	0	30		2025/07/02 21:30:45	20250722	 	 	
P100	ZPS2	CF0	I-0334840-10-01-05-03	40164886	1000	0015573304	ブスバー（加工）	A0410	MNN	E00A5656800	ﾌﾞｽﾊﾞｰ構成表(INV)	1	04188	0	60		2025/07/02 21:30:45	20250722	 	 	
P100	ZPS2	CB0	G-0332918-40-01-01	40162975	0030	0015142521	大型変圧（巻線）	A0010	NN	F00A0904400	3! 3663KVA 11000/143V	1	04281	0	130		2025/07/02 21:30:46	20250701	 	 	
P100	ZP11	PC1	 	50119369	0150	0015294456	作業時間（仕上げ）	A0840	SNF	P0A616100	WK-6161B     VOUT DET PCB	50	04293	0	260		2025/07/02 21:30:46	20250627	0000000000	000000	1120
P100	ZPS2	CB0	G-0332918-40-01-01	40162975	0020	0015142520	大型変圧（前段取り）	A0006	NN	F00A0904400	3! 3663KVA 11000/143V	1	04281	0	80		2025/07/02 21:30:46	20250701	 	 	
P100	ZP11	PC1	 	50119786	0150	0015540099	作業時間（仕上げ）	A0840	SNF	PZZA0618435	GK-6184 U35 ISENS	2	04293	0	4		2025/07/02 21:30:46	20250626	0000000000	000000	1120
P100	ZPS2	CB0	G-0332918-10-01-01	40162384	0030	0015041641	大型変圧（巻線）	A0010	NN	F00A0904300	3! 3663KVA 11000/143V	1	04281	0	580		2025/07/02 21:30:46	20250701	 	 	
P100	ZPS2	CC0	G-0331386-20-01-01	40160465	0010	0014674226	ケース（板金）	A0310	NN	J00A7160800	ケース	1	04306	0	45		2025/07/02 21:30:47	20250603	 	 	
P100	ZPS2	CC0	G-0331386-20-01-05-01	40160470	0010	0014674269	ケース（板金）	A0310	NN	J00A6994500	別盤(LCP)_ケース	1	04306	0	65		2025/07/02 21:30:47	20250603	 	 	
P100	ZPS2	CC0	G-0333104-20-01-01	40163207	0030	0015173309	ケース（枠・組立）	A0320	MNN	J00A7172900	ｹｰｽ構成表	1	04305	0	160		2025/07/02 21:30:47	20250710	 	 	
P100	ZPS2	CC0	I-0335989-10-01-01-01	40162612	0010	0015049916	ケース（板金）	A0310	NN	J00A7100900	ｹｰｽ金具構成表(IO)	1	04306	0	55		2025/07/02 21:30:47	20250715	 	 	
P100	ZP11	PC1	 	50119811	0150	0015541458	作業時間（仕上げ）	A0840	SNF	P00A0808000	GK-8080 PCB	1	04293	0	5		2025/07/02 21:30:47	20250626	0000000000	000000	1120
P100	ZPS2	C17	G-0332765-20	40159826	0030	0014515675	総合組立	C0911	MNN	A00A2035800	KTA4W2-18.5-10KCT6 ±0°	2	04313	0	480		2025/07/02 21:30:48	20250711	 	 	
P100	ZPS2	C17	G-0332765-10	40159825	0030	0014515665	総合組立	C0911	MNN	A00A2035700	KTA4W2-18.5-10KCT5 -15°	1	04313	0	240		2025/07/02 21:30:48	20250711	 	 	
P100	ZP10	CC0	 	10133323	0020	0015574741	ケース（板金）	A0310	SNF	JFA132800	ｹｰｽｺｳｾｲﾋｮｳ	1	04306	0	35		2025/07/02 21:30:48	20250703	0000000000	000000	1210
