MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920576	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920577	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920578	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920579	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920580	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920581	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920582	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920583	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920584	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920585	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920586	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920587	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920588	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920589	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920590	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920591	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920592	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911			5002920593	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240927		000010130144		A00A1962600	MRT-15010C        STD	20	1.000	PC	P100	1911		X	5002920594	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240930		000010129826		U00A0249301	&NDU-130RFC22N40-I	36	35.000	PC	P100	1210			5002920914	0001	101	F	S	48622.00000	1701770.00000	0.00000	0.00000
B50	20240911		000010127928		U00A0192301	80V-300A T1(UNIT)	2	1.000	PC	P100	1210		X	5002914821	0001	101	F	S	573052.00000	573052.00000	0.00000	0.00000
B50	20240912		R334086		U00A0106600	INV UNIT(KOMATSU)  (STD)	2	2.000	PC	P100	1910		X	5002915472	0001	101	F	S	227852.00000	455704.00000	0.00000	0.00000
B50	20240913		000010127924		A00A1311100	KTA2F2-80-300VCT1	2	1.000	PC	P100	1911		X	5002916093	0001	101	F	S	1466909.00000	1466909.00000	2935000.00000	2935000.00000
B50	20240924		000010126946		A7A241900	NSW-21EX   (ﾘｮｳｻﾝ STD)	10	10.000	PC	P100	1911		X	5002919381	0001	101	F	S	1176051.00000	11760510.00000	1360000.00000	13600000.00000
B50	20240924	M-0324736-10	000040154778		A00A1335400	MRT-6010BT74 DN2 (FICT)	1	1.000	PC	P100	1911	X		4907964855	0001	581		S	478776.00000	478776.00000	750000.00000	750000.00000
B50	20240924	M-0325415-10	000040155163		A00A1335400	MRT-6010BT74 DN2 (FICT)	1	1.000	PC	P100	1911	X		4907964854	0001	581		S	478776.00000	478776.00000	750000.00000	750000.00000
B50	20240924	M-0330269-10	000040158264		A00A0189500	MRS-30005AT	1	1.000	PC	P100	1911	X		4907965023	0001	581		S	865796.00000	865796.00000	1200000.00000	1200000.00000
B50	20240924	M-0331528-10	000040159061		A00A2051000	MRS-20022AT2T	3	3.000	PC	P100	1911	X		4907965025	0001	581		S	1303439.00000	3910317.00000	1900000.00000	5700000.00000
B55	20240905		000010130362		A00A0088700	HKD-Fﾄﾞｳｷﾖｳｺｰﾄﾞ 2M	1	1.000	PC	P100	1910		X	5002913218	0001	101	F	S	6714.00000	6714.00000	14000.00000	14000.00000
B55	20240905		000010130641		A7A785607	RS-RC ON/OFF 15V KA 45M	1	1.000	PC	P100	1910		X	5002913212	0001	101	F	S	69164.00000	69164.00000	85000.00000	85000.00000
B55	20240905	M-0333939-10	000040160400		A00A1955400	HKD-G PARAM CABLE	1	1.000	PC	P100	1911	X		4907947876	0001	581		S	22355.00000	22355.00000	40000.00000	40000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915814	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915815	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915816	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915817	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915818	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915819	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915820	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915821	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002915822	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912		000010129722		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911		X	5002915823	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240912	M-0330269-20	000040158265		A00A0206100	RS-30005AT ﾘｰﾄﾞ30M	1	1.000	PC	P100	1911	X		4907955700	0001	581		S	212428.00000	212428.00000	285000.00000	285000.00000
B55	20240920		000010131520		A00A0088700	HKD-Fﾄﾞｳｷﾖｳｺｰﾄﾞ 2M	1	1.000	PC	P100	1210		X	5002918350	0001	101	F	S	6714.00000	6714.00000	14000.00000	14000.00000
B55	20240920		000010130421		A00A1028900	MRT-RE PANEL	6	6.000	PC	P100	1210		X	5002918354	0001	101	F	S	31555.00000	189330.00000	0.00000	0.00000
B55	20240920		000010131281		A1A786800	MRS-REMOCON BOX 10M STD	1	1.000	PC	P100	1910		X	5002918351	0001	101	F	S	45963.00000	45963.00000	55000.00000	55000.00000
B58	20240905		000010130207		U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002912944	0001	101	F	S	66521.00000	665210.00000	0.00000	0.00000
B58	20240912		000010130001		A00A0248400	Spare FAN ｶｺｳﾋﾝ	50	50.000	PC	P100	1910		X	5002915747	0001	101	F	S	2762.00000	138100.00000	6000.00000	300000.00000
B58	20240912		000010131101		A00A1161700	DCAUTO-G 交換用ファン１	100	100.000	PC	P100	1911		X	5002915748	0001	101	F	S	4313.00000	431300.00000	8000.00000	800000.00000
B58	20240912		000010131035		A00A1161800	DCAUTO-G 交換用ファン２	20	20.000	PC	P100	1911		X	5002915745	0001	101	F	S	5664.00000	113280.00000	9000.00000	180000.00000
B58	20240912		000010128367		A6A483400	TDK 150A IGBT ASSY	15	15.000	PC	P100	1911		X	5002915826	0001	101	F	S	11725.00000	175875.00000	20000.00000	300000.00000
B58	20240912		000010130015		U1A096800	UFR-VR ｵﾝｾｲﾖｳ     VR1 SET	50	50.000	PC	P100	1911		X	5002915827	0001	101	F	S	1256.00000	62800.00000	3000.00000	150000.00000
B58	20240918		000010130208		U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002917379	0001	101	F	S	66521.00000	665210.00000	0.00000	0.00000
B58	20240919		000010124031		A3A210900	KSM-575MPTR&SS-10GMMR  VW	5	5.000	PC	P100	1911		X	5002917898	0001	101	F	S	84857.00000	424285.00000	152000.00000	760000.00000
B58	20240924		000010131301		U00A0396900	GK-7807ﾒﾝﾃﾅﾝｽｹｰﾌﾞﾙ	9	9.000	PC	P100	1210		X	5002919115	0001	101	F	S	12840.00000	115560.00000	0.00000	0.00000
B59	20240927		000010127793		A00A0132401	SS-140GMNE(Ro)_NEC	40	39.000	PC	P100	1911			5002920674	0001	101	F	S	29792.00000	1161888.00000	35000.00000	1365000.00000
B59	20240927		000010127423		A00A0826301	SS-100GMX1-NK (RoHS)_J	40	40.000	PC	P100	1910		X	5002920676	0001	101	F	S	29848.00000	1193920.00000	33000.00000	1320000.00000
B59	20240927		000010127422		A00A0826401	SS-50GMU  (RoHS)_J	40	40.000	PC	P100	1910		X	5002920675	0001	101	F	S	21913.00000	876520.00000	25800.00000	1032000.00000
B59	20240927		000010125265		U00A0219001	HFﾕﾆｯﾄ   REACH_J	30	30.000	PC	P100	1210		X	5002920673	0001	101	F	S	9246.00000	277380.00000	0.00000	0.00000
B70	20240905		R331593		P0A611600	WK-6116A     CO2 CONTROL	10	9.000	PC	P100	1910			5002912943	0001	101	F	S	13737.00000	123633.00000	42000.00000	378000.00000
B70	20240910		R331419		P0A230302	WK-2303B U02 SEQ(21ECD)	2	2.000	PC	P100	1910		X	5002914575	0001	101	F	S	15666.00000	31332.00000	31332.00000	62664.00000
B70	20240910		R331593		P0A611600	WK-6116A     CO2 CONTROL	10	1.000	PC	P100	1910		X	5002914574	0001	101	F	S	13737.00000	13737.00000	42000.00000	42000.00000
B70	20240911		R321685		P0A238300	WK-2383A          CPU(F)	5	5.000	PC	P100	1910		X	5002915006	0001	101	F	S	47818.00000	239090.00000	95636.00000	478180.00000
B70	20240912		R330271		998433511	PM-351 U01	5	5.000	PC	P100	1910		X	5002915671	0001	101	F	S	7745.00000	38725.00000	20000.00000	100000.00000
B70	20240912		R332615		P0A308100	WK-3081A     SCR GATE	2	2.000	PC	P100	1910		X	5002915740	0001	101	F	S	4250.00000	8500.00000	9054.00000	18108.00000
B70	20240912		R325472		P0A515712	WK-5157B U12 (J) CONTROL	10	10.000	PC	P100	1910		X	5002915677	0001	101	F	S	9252.00000	92520.00000	18504.00000	185040.00000
B70	20240912		R325474		P0A549800	PK-5498A  OUTPUT	10	10.000	PC	P100	1910		X	5002915743	0001	101	F	S	4207.00000	42070.00000	8414.00000	84140.00000
B70	20240912		R325470		P0A584700	PK-5847    KSX-MHXP RELAY	10	10.000	PC	P100	1910		X	5002915825	0001	101	F	S	2893.00000	28930.00000	7052.00000	70520.00000
B70	20240912		R325473		P0A585100	PK-5851     INPUT PCB	10	10.000	PC	P100	1910		X	5002915744	0001	101	F	S	7721.00000	77210.00000	16616.00000	166160.00000
B70	20240912		R325471		P0A589400	PK-5894       FAN INV PCB	10	10.000	PC	P100	1910		X	5002915742	0001	101	F	S	12856.00000	128560.00000	25712.00000	257120.00000
B70	20240912		R332976		P0A603500	WK-6035A     PWM.PCB	3	3.000	PC	P100	1910		X	5002915824	0001	101	F	S	8538.00000	25614.00000	17076.00000	51228.00000
B70	20240912		R332538		PZYA1664100	DIMCOM No.16641     RoHS	3	3.000	PC	P100	1910		X	5002915741	0001	101	F	S	14553.00000	43659.00000	29106.00000	87318.00000
B70	20240918		R329363		970407060	DIMCOM No.16561     RoHS	8	8.000	PC	P100	1910		X	5002917377	0001	101	F	S	7348.00000	58784.00000	14696.00000	117568.00000
B70	20240918		R329363A		970407070	DIMCOM No.16570     RoHS	3	3.000	PC	P100	1910		X	5002917374	0001	101	F	S	5283.00000	15849.00000	10566.00000	31698.00000
B70	20240918		R332975		P0A360010	IK-3600 U10 21EX_DRIVER	5	5.000	PC	P100	1910		X	5002917376	0001	101	F	S	10155.00000	50775.00000	20310.00000	101550.00000
B70	20240918		R329363B		PZYA1655100	DIMCOM 16551      RoHS	2	2.000	PC	P100	1910		X	5002917373	0001	101	F	S	10195.00000	20390.00000	20390.00000	40780.00000
B70	20240924		R335639		P0A293102	MK-2931C S02  MRT CONTROL	5	5.000	PC	P100	1910		X	5002919083	0001	101	F	S	39095.00000	195475.00000	78190.00000	390950.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913677	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913678	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913679	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913680	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913681	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913682	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913683	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913684	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944			5002913685	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010129970		A00A1273501	#HKD-8100GU (C) (N)	10	1.000	PC	P100	1944		X	5002913686	0001	101	F	S	99435.00000	99435.00000	154000.00000	154000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913655	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913656	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913657	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913658	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913659	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913660	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913661	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913662	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913663	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913664	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913665	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913666	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913667	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913668	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913669	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913670	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913671	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913672	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913673	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913674	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913675	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913676	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913687	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913688	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913689	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913690	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913691	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913692	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913693	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913694	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913695	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913696	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913697	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913698	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913699	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913700	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913701	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913702	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913703	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913704	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913705	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913706	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913707	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913708	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913709	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913710	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913711	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913712	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944			5002913713	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240906		000010130681		A00A1274201	#HKD-1520GU (C) (N)	50	1.000	PC	P100	1944		X	5002913714	0001	101	F	S	70711.00000	70711.00000	105000.00000	105000.00000
B82	20240911		000010126801		A00A1663801	#KT4F6-200-100CT1 x4Unit	5	5.000	PC	P100	1910		X	5002914824	0001	101	F	S	980914.00000	4904570.00000	1360000.00000	6800000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915536	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915537	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915538	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915539	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915540	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915541	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915542	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915543	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944			5002915544	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129965		A00A1020701	#HKE-8200G (C) (N)	10	1.000	PC	P100	1944		X	5002915545	0001	101	F	S	166287.00000	166287.00000	187000.00000	187000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915526	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915527	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915528	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915529	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915530	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915531	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915532	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915533	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
B82	20240912		000010129964		A00A1273701	#HKD-8200GU (C) (N)	10	1.000	PC	P100	1944			5002915534	0001	101	F	S	166142.00000	166142.00000	220000.00000	220000.00000
